
🌙｜VIP专享,#genre#
金砖电视,https://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
亚洲新闻720P,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亚洲新闻1080P,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8


韩·BBS佛教,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
韩·SBS,http://1.245.74.5:1935/live/tv/.m3u8
韩·阿里郎Korea,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩·JobPlusTV,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
韩·GS My Shop,https://gstv-myshop.gsshop.com/myshop_hd/myshop_hd.stream/playlist.m3u8
韩·KoreaTV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
韩·TBS,https://cdntv.tbs.seoul.kr/tbs/_definst_/tbs_tv_web_720.smil/playlist.m3u8
韩·KBS World,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
韩·EBS1,https://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩·EBS2,https://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩·EBSe,https://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩·NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
俄·IGITV,https://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
俄·RBC,http://92.50.128.180/utv/1358/index.m3u8
美·NASA 1,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8
美·NASA 2,https://ntv2.akamaized.net/hls/live/2013923/NASA-NTV2-HLS/master_2000.m3u8
美·红牛运动,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
乌·M2音乐,https://live.m2.tv/hls3/stream.m3u8
西·加利西亚欧洲体育电视台,https://europa-crtvg.flumotion.com/playlist.m3u8
希·FoxTV,http://live.streams.ovh:1935/foxtv/foxtv/playlist.m3u8
越·HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
越·ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
ABC新闻,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
NewsmaxTV,https://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
PBS America,https://pbs-samsunguk.amagi.tv/playlist.m3u8
moviesphere,https://moviesphere-samsung-samsungus.amagi.tv/playlist.m3u8
EdgeSport,https://edgesport-samsunguk.amagi.tv/playlist.m3u8
CanadaOne,http://cdn8.live247stream.com/canadaone/tv/playlist.m3u8
CA,https://rcavlive.akamaized.net/hls/live/704025/xcanrdi/master.m3u8
InsightTV,https://insighttv-samsung-canada.amagi.tv/playlist.m3u8
Astrakhan24,https://streaming.astrakhan.ru/astrakhan24/index.m3u8
Самара,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8
日本QVC,https://cdn-live1.qvc.jp/iPhone/800/800.m3u8
日本Shop Channel,https://stream3.shopch.jp/HLS/master.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
VB,https://live.tv2bornholm.dk/stream/live/chunklist.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8

NHK·国际,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8?zshijd
CGTN Documentary,https://livedoc.cgtn.com/500d/prog_index.m3u8?zshijd
CGTN Русский,http://liveru.cgtn.com/1000r/prog_index.m3u8?zshijd
CGTN阿拉伯语,http://livear.cgtn.com/1000a/prog_index.m3u8?zshijd
CGTN拉丁美洲,http://livees.cgtn.com/1000e/prog_index.m3u8?zshijd
CGTN美国,http://live.cgtn.com/1000/prog_index.m3u8?zshijd
CGTN(Opt_1),http://live.cgtn.com/500/prog_index.m3u8?zshijd
Channel News Asia,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
俄罗斯GITV,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8?zshijd
美国CGTN,http://live.cgtn.com/500/prog_index.m3u8?zshijd
CGTNРусский,http://liveru.cgtn.com/1000r/prog_index.m3u8?zshijd
拉丁美洲CGTN,http://livees.cgtn.com/1000e/prog_index.m3u8?zshijd
新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8?zshijd

亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd

NHK·国际,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8?zshijd
CGTN Documentary,https://livedoc.cgtn.com/500d/prog_index.m3u8?zshijd
CGTN Русский,http://liveru.cgtn.com/1000r/prog_index.m3u8?zshijd
CGTN阿拉伯语,http://livear.cgtn.com/1000a/prog_index.m3u8?zshijd
CGTN拉丁美洲,http://livees.cgtn.com/1000e/prog_index.m3u8?zshijd
CGTN美国,http://live.cgtn.com/1000/prog_index.m3u8?zshijd
CGTN(Opt_1),http://live.cgtn.com/500/prog_index.m3u8?zshijd
Channel News Asia,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
俄罗斯GITV,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8?zshijd
美国CGTN,http://live.cgtn.com/500/prog_index.m3u8?zshijd
CGTNРусский,http://liveru.cgtn.com/1000r/prog_index.m3u8?zshijd
拉丁美洲CGTN,http://livees.cgtn.com/1000e/prog_index.m3u8?zshijd
韩国EBS第一频道,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8?zshijd
韩国EBS第二频道,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?zshijd
韩国EBS_E频道,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8?zshijd
韩国EBS少儿童频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8?zshijd
韩国BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8?zshijd
韩国职业广播,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8?zshijd
日本NHK华语,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8?zshijd
新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
OpvN,https://livecdn.fptplay.net/sdc/quocphongvnhd_hls.smil/chunklist_b2800000.m3u8?zshijd
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8?zshijd

NHKWORLD,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
半岛英语,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
半岛阿语,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
Thai PBS 3,http://thaipbs-live.cdn.byteark.com/live/playlist_1080p/index.m3u8
Love Nature 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
FASHIONTV,http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8
FASHIONTV 4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
金砖电视,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
亚洲新闻720P,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亚洲新闻1080P,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
韩·BBS佛教,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
韩·SBS,http://1.245.74.5:1935/live/tv/.m3u8
韩·阿里郎Korea,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩·JobPlusTV,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
韩·GS My Shop,https://gstv-myshop.gsshop.com/myshop_hd/myshop_hd.stream/playlist.m3u8
韩·KoreaTV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
韩·TBS,https://cdntv.tbs.seoul.kr/tbs/_definst_/tbs_tv_web_720.smil/playlist.m3u8
韩·KBS World,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
韩·EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩·EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩·EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩·NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
俄·IGITV,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
俄·RBC,http://92.50.128.180/utv/1358/index.m3u8
美·NASA 1,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8
美·NASA 2,https://ntv2.akamaized.net/hls/live/2013923/NASA-NTV2-HLS/master_2000.m3u8
美·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
乌·M2音乐,http://live.m2.tv/hls3/stream.m3u8
西·加利西亚欧洲体育电视台,http://europa-crtvg.flumotion.com/playlist.m3u8
希·FoxTV,http://live.streams.ovh:1935/foxtv/foxtv/playlist.m3u8
越·HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
越·ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
ABC新闻,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
NewsmaxTV,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
PBS America,https://pbs-samsunguk.amagi.tv/playlist.m3u8
moviesphere,https://moviesphere-samsung-samsungus.amagi.tv/playlist.m3u8
EdgeSport,https://edgesport-samsunguk.amagi.tv/playlist.m3u8
CanadaOne,http://cdn8.live247stream.com/canadaone/tv/playlist.m3u8
CA,https://rcavlive.akamaized.net/hls/live/704025/xcanrdi/master.m3u8
InsightTV,https://insighttv-samsung-canada.amagi.tv/playlist.m3u8
Astrakhan24,http://streaming.astrakhan.ru/astrakhan24/index.m3u8
Самара,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8
日本QVC,http://cdn-live1.qvc.jp/iPhone/800/800.m3u8
日本Shop Channel,https://stream3.shopch.jp/HLS/master.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
VB,http://live.tv2bornholm.dk/stream/live/chunklist.m3u8


CA,https://rcavlive.akamaized.net/hls/live/704025/xcanrdi/master.m3u8
CanadaOne,http://cdn8.live247stream.com/canadaone/tv/playlist.m3u8
TheShoppingChannel,http://tscstreaming-lh.akamaihd.net/i/TSCLiveStreaming_1@91031/master.m3u8
Baden TV,http://badentv-stream2.siebnich.info/rtplive/btv.stream/live.m3u8
Bayon TV,http://203.176.130.123:8989/live/bayontv1_480k.stream/playlist.m3u8?zshijd
「KH」NATIONAL GEOGRAPHIC,http://admdn2.cdn.mangomolo.com/nagtv/smil:nagtv.stream.smil/chunklist_b1800000_t64NzIwcA==.m3u8
Persiana Comedy,http://51.210.199.27/hls/stream.m3u8
Persiana Documentary,http://51.210.199.23/hls/stream.m3u8
Persiana Family,http://51.210.199.19/hls/stream.m3u8
Persiana Music,http://51.210.199.24/hls/stream.m3u8
Persiana Nostalgia,http://51.210.199.20/hls/stream.m3u8
Persiana Iranian,http://51.210.199.22/hls/stream.m3u8
TVR,https://streamtv.cdn.dvmr.fr/TVR/ngrp:tvr.stream_all/master.m3u8
「KH」France 24,http://58.99.33.16:1935/liveedge17/live_156_3.stream/chunklist.m3u8
半岛新闻「英文」,https://live-hls-aje-ak.getaj.net/AJE/01.m3u8?zshijd
半岛新闻「英语」,https://live-hls-web-aje.getaj.net/AJE/02.m3u8?zshijdp
半岛新闻「阿拉伯」,http://live-hls-web-aja.getaj.net/AJA/02.m3u8?zshijd
ALKORQAPLUS,http://32.shqiptv.org/korca/albplus/index.m3u8
GITV,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8?zshijd
TivikomUlan-Udje,http://tvcom.stream.intelema.ru/tvcom/studio/index.m3u8
TVBRICS(ENG),http://brics.bonus-tv.ru/cdn/brics/english/tracks-v1a1/index.m3u8
Орск,http://infochhdcdn.trkeurasia.ru/orsk-infochhd/infochhd/playlist.m3u8
Самара,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
TRT World,https://tv-trtworld.live.trt.com.tr/master.m3u8
Bloomberg TV+2,https://liveprodusphoenixeast.akamaized.net/USPhx-HD/Channel-TX-USPhx-AWS-virginia-1/Source-USPhx-16k-1-s6lk2-BP-07-02-81ykIWnsMsg_live.m3u8?zshijd
BloombergTV+ 4K,https://bloomberg-bloombergtv-1-gb.samsung.wurl.com/manifest/playlist.m3u8
BloombergTV+ 4K,https://bloomberg-bloombergtv-1-fr.samsung.wurl.com/manifest/playlist.m3u8
BloombergTV+2,https://liveprodusphoenixeast.akamaized.net/USPhx-HD/Channel-TX-USPhx-AWS-virginia-1/Source-USPhx-16k-1-s6lk2-BP-07-02-81ykIWnsMsg_live.m3u8
MovieKingdom,https://a.jsrdn.com/broadcast/e9b4093a41/%2B0000/high/c.m3u8
Newsma xTV,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
PBSAmerica,https://pbs-samsunguk.amagi.tv/playlist.m3u8
Retro TV,http://592f16fa90d9b.streamlock.net/retrotv/smil:retrotv2.smil/chunklist.m3u8
WOW TV,http://cdn.elsalvadordigital.com:1935/wowtv/wowtv/playlist.m3u8
News max「新闻」,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index_720.m3u8
半岛新闻「阿拉伯」,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
朝鲜中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
俄罗斯中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
美国中文电视,https://jpts.sinovision.net/livestream.m3u8
BBC America,https://uni8rtmp.tulix.tv/cfntv/cfntv/playlist.m3u8
Bloomberg News Asia,https://www.bloomberg.com/media-manifest/streams/asia.m3u8
Bloomberg TV Asia Live Event,https://www.bloomberg.com/media-manifest/streams/asia-event.m3u8
CNN,http://ip2121.com:8081/live/cnn/playlist.m3u8
DCCouncilChannel.htm,http://video.oct.dc.gov/out/u/15_12.m3u8
RT News,https://rt-glb.rttv.com/live/rtnews/playlist.m3u8




🇨🇳｜宝岛台湾,#genre#
民视,P2p://generationnexxxt.com:19806/412a0c47c1014e7d85da7d2d38631eb7
台视,P2p://generationnexxxt.com:19806/d12a80dfeb36488db100bbca6c6378e1
大爱1台,P2p://generationnexxxt.com:19806/371fa10b16a84b5ca01f5bcd18ac7726
中视,P2p://generationnexxxt.com:19806/38fd33fc8b9f45849cdf38d21665d66f
霹雳台湾台,P2p://generationnexxxt.com:19806/f8d6f6269ac84073814f583a0e497af4
华视,P2p://generationnexxxt.com:19806/36d7338b225248c2b1e321f9966cf104
公视,P2p://generationnexxxt.com:19806/bdabc8d4fb5d453fbeac7932d22ee2e9
好消息,P2p://generationnexxxt.com:19806/27df9a15c24441bea156f7e4a09bf4e1
原住民,P2p://generationnexxxt.com:19806/2277fd45068f4f5da0222df79d2c1038
客家电视台,P2p://generationnexxxt.com:19806/df32df429fb449168c3d09aec3bd3ea2
国家地理频道,P2p://generationnexxxt.com:19806/229d40efa0c54fdc98f5ba46141ef079
探索频道,P2p://generationnexxxt.com:19806/e7de8eb7942e4d72a52cd4467c7f7e68
TLC旅游生活,P2p://generationnexxxt.com:19806/ff487bf8be7f4facbb509f701d40d61e
动物星球,P2p://generationnexxxt.com:19806/eb0fe40f58424bdf955829bbc654742c
CN卡通频道,P2p://generationnexxxt.com:19806/1f02f652a2c5480bad882a4df5ad7a24
MOMO亲子台,P2p://generationnexxxt.com:19806/7b3f81d6149943a993aac85b352933ae
东森幼幼台,P2p://generationnexxxt.com:19806/95ae4c4785374886a492b32082d9155d
纬来综合台,P2p://generationnexxxt.com:19806/40ec26c96295472a88c3bfca82dfef26
八大第一台,P2p://generationnexxxt.com:19806/097da20dd18c4fe39495cbed3910a7d8
八大综合台,P2p://generationnexxxt.com:19806/6aea35c056e84f11bdc282d8096413ae
三立台湾台,P2p://generationnexxxt.com:19806/3cbcfe3b84644fc484f81c48409639b4
三立都会台,P2p://generationnexxxt.com:19806/4e8c2bdbdd5b49d7906ac772d17cddf6
东森综合台,P2p://generationnexxxt.com:19806/9c5a936ac1d14f1bbd92eef89ddb37d8
东森超视,P2p://generationnexxxt.com:19806/e0a4af30e50d406681af04e03bddb745
中天综合台,P2p://generationnexxxt.com:19806/c007af4f0f124e27889e51f82f374290
中天娱乐台,P2p://generationnexxxt.com:19806/c6f7f5e7de1b4f0a8a8dcf7226301034
东森戏剧台,P2p://generationnexxxt.com:19806/b7e0047d39834145a0dd13a4dccb971d
八大戏剧台,P2p://generationnexxxt.com:19806/098f02d6d36d4ac88e89e0be6d838a94
TVBS欢乐台,P2p://generationnexxxt.com:19806/c0dceeb20d5d4676ad9c3a9143575f91
纬来戏剧台,P2p://generationnexxxt.com:19806/bd1f0033caeb4acc8a8bb9590b2057d7
高点综合台,P2p://generationnexxxt.com:19806/63b64386ac4643d7a32c7a17b9a33b95
BBCWorldNews,P2p://generationnexxxt.com:19806/c15f2b05ec7a4dadb3dcec0a2176c2c3
CNBC,P2p://generationnexxxt.com:19806/b24b9d83ab9d4ddb9cbd80a2b42ca461
BloombergTV,P2p://generationnexxxt.com:19806/885bb543b9cb4bbeb5bcfe518fb90780
HITS,P2p://generationnexxxt.com:19806/a65416c2039f4644aeef10da853fb928
壹电视新闻台,P2p://generationnexxxt.com:19806/53313e17abe440299d05b00b8a3d91ba
年代新闻,P2p://generationnexxxt.com:19806/c16976cf555b46b592f639c0b3d53a90
东森新闻台,P2p://generationnexxxt.com:19806/8bc09abe58e944ca97b838dbce2b4455
中天新闻台,P2p://generationnexxxt.com:19806/26ab4a8f123c4a3292451f072035a681
民视新闻台,P2p://generationnexxxt.com:19806/5bb97363edbf4fdd95c408367a32c0f2
三立新闻台,P2p://generationnexxxt.com:19806/876b79bacf0e40adbf0e4134db178c1d
TVBS新闻台,P2p://generationnexxxt.com:19806/ccaccfce17074a428d1578a82c65b6b8
TVBS,P2p://generationnexxxt.com:19806/1b811ad38b0f47a393d0a76155b2fd44
东森财经新闻台,P2p://generationnexxxt.com:19806/3c7772c47dc6438a9f14cd6b6ac66d80
非凡新闻台,P2p://generationnexxxt.com:19806/d1472f8b243542f29e2c00221691f99b
卫视电影台,P2p://generationnexxxt.com:19806/1dfc2d3ccab34581b745d44173f73a68
东森电影台,P2p://generationnexxxt.com:19806/8578aae119724436acb22453d7ae6c9e
纬来电影台,P2p://generationnexxxt.com:19806/1f2768819be640b187b0de9d628ba29e
龙祥电影,P2p://generationnexxxt.com:19806/02356cbc048c48fdabe13c27c4681255
HBO,P2p://generationnexxxt.com:19806/b79befcb39624435a90a4baa01621a22
东森洋片台,P2p://generationnexxxt.com:19806/07bbe3a40fd648538146aaeff04c1646
AXN,P2p://generationnexxxt.com:19806/1e1fb5802779465a9948e3a873933a3d
好莱坞电影台,P2p://generationnexxxt.com:19806/296b827164ef43eb86e05259d74ac25f
CINEMAX,P2p://generationnexxxt.com:19806/62e7d5ee3a9949b59ec779f14d81a5f1
纬来育乐台,P2p://generationnexxxt.com:19806/4bf119caeb0647adb1784c2b2dcac0b3
纬来体育台,P2p://generationnexxxt.com:19806/10f1c4edf602483e9c39fd88e79275e6
ELEVEN体育1台,P2p://generationnexxxt.com:19806/cc190e8936f84d898e42b5c5733a80be
JET综合台,P2p://generationnexxxt.com:19806/0de7e0af6d5540129975842f024c9120
国兴卫视,P2p://generationnexxxt.com:19806/f8de417ded984c6f8f39b69e532bc7d2
STARWorld,P2p://generationnexxxt.com:19806/950ba87f7bb54787a1e98760c52c30f9
Z频道,P2p://generationnexxxt.com:19806/8cf545799960472b8abc4eeccb636f63
Animax,P2p://generationnexxxt.com:19806/05538d774bba44088da468c0bf02318f
尼克儿童频道,P2p://generationnexxxt.com:19806/5394c44069c244bda8fc3bf5226ccffa
八大娱乐台,P2p://generationnexxxt.com:19806/1a6cd650e63a44e0961b62b4c0bc97db
三立iNEWS,P2p://generationnexxxt.com:19806/790c5a5209a4406ca35ea1c7b5bf5588
龙华偶像,P2p://generationnexxxt.com:19806/2f215acb60454131811b7d8b5a32b5d8
tvN,P2p://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
France24,P2p://generationnexxxt.com:19806/72d5e1665d3e4b729ff9dbd4325e8694
非凡商业台,P2p://generationnexxxt.com:19806/3e41baf7f11843c4a62ba39c22133f8b
公视3台,P2p://generationnexxxt.com:19806/42d797edbcfe47baa6fc3bc49343fdbe
大爱2台,P2p://generationnexxxt.com:19806/2d9a6a9b694341cebebedea787b4c627
ELTV生活英语台,P2p://generationnexxxt.com:19806/d9fc96ab677e4518ac96adbc8a7a941a
靖洋卡通NiceBingo,P2p://generationnexxxt.com:19806/ece893d56b6a46e391c9fa222c29bbef
靖天卡通台,P2p://generationnexxxt.com:19806/a09eb68e862e4012840ad543e0bce174
达文西频道,P2p://generationnexxxt.com:19806/d30d60a3950347abadc5ab73db5f3e58
NickJr.,P2p://generationnexxxt.com:19806/0c5a3d3568e84a6ba24c50fdf29e8b4f
MezzoLive,P2p://generationnexxxt.com:19806/80375e2d54ef488f830a5e10b31fe47c
CLASSICA古典乐,P2p://generationnexxxt.com:19806/8376bac949044fc4a7f7c30b8b9f6c35
爱尔达体育1台(备),P2p://generationnexxxt.com:19806/fa59b91487ea4f42967c790281aa78a8
爱尔达体育2台,P2p://generationnexxxt.com:19806/178bfd2a7d8c4957be40f6dfae8166fd
TRACESportStars,P2p://generationnexxxt.com:19806/a77bb56208fb4ec196fdac96d5951ae6
博斯高球,P2p://generationnexxxt.com:19806/2feb1bf447874dd791e226e6d5a662a8
博斯高球二台,P2p://generationnexxxt.com:19806/7054eaf6653040fc835c9db23ce8a086
博斯网球台,P2p://generationnexxxt.com:19806/d1cf1df177174953a88364f6c24ba324
博斯魅力网,P2p://generationnexxxt.com:19806/ada821feefa0400fa1bfe419ff7111ee
博斯无限台,P2p://generationnexxxt.com:19806/aa2cc409abbe4130a4e0698e57b232cb
博斯无限二台,P2p://generationnexxxt.com:19806/264fe420f39940bc9c88501f0f54e317
博斯运动,P2p://generationnexxxt.com:19806/90595e8292f8449daa700b91adcf442e
ELEVEN体育2台,P2p://generationnexxxt.com:19806/71a6b555e26d4e5981fca9d4e0d85b8a
智林体育台,P2p://generationnexxxt.com:19806/8e66aaaf5e2e4830a7a51b2a004fd3f9
博斯运动二台,P2p://generationnexxxt.com:19806/16b3fea0e9ff459a81c39e1cec3a0434
HBO强档巨献,P2p://generationnexxxt.com:19806/78d2e408309d4ace81dd7235c2327767
HBO原创巨献,P2p://generationnexxxt.com:19806/d16248e49e28441b97e940971121d0c0
国家地理高画质野生频道,P2p://generationnexxxt.com:19806/52aac1c7cbd747f5b51ca132d82dab97
BBCEarth,P2p://generationnexxxt.com:19806/d5a1c17765134b3bb18769f372d02ce3
DiscoveryAsia,P2p://generationnexxxt.com:19806/0720c66375a1460faf32dbc28fece276
Discovery科学频道,P2p://generationnexxxt.com:19806/78cb7ca3151647e0bbe3ededcd97f65d
DMAX,P2p://generationnexxxt.com:19806/55495992173d4f9ab89bdcb7b6d6bed6
EVE,P2p://generationnexxxt.com:19806/049dc32a539c4864b6bd770816127a85
历史频道,P2p://generationnexxxt.com:19806/aa67a6171da44b1a9587ccd7b8779d03
罪案侦缉频道,P2p://generationnexxxt.com:19806/27b07a4a79ee4d73ae4d84d2c5d93cc2
BBCLifestyle,P2p://generationnexxxt.com:19806/bb44e00664ff4201b9e9d67cd66281a7
Lifetime,P2p://generationnexxxt.com:19806/790d217f20f14c099d234a1dffe20c19
KLT-靖天国际台,P2p://generationnexxxt.com:19806/49b0188190ea47b2831f70e84851c807
HGTV居家乐活频道,P2p://generationnexxxt.com:19806/009c5eeef628443d9e18f89f0712db58
LoveNature,P2p://generationnexxxt.com:19806/1138e7f99188489d80fe4b12516581a4
美食星球,P2p://generationnexxxt.com:19806/3866164cb9514601bc6c7eb9a775aa23
亚洲美食频道,P2p://generationnexxxt.com:19806/b4289d1b42684f90942c57e82c03d6b2
亚洲旅游台,P2p://generationnexxxt.com:19806/a068d4f14c5e487aa0582feec88d4d45
EYETV旅游台,P2p://generationnexxxt.com:19806/d4459f83cffa4a798fcd1d0a0a6bbf52
好消息2台,P2p://generationnexxxt.com:19806/2662fe0a2d7745c6b6991ecf37f0595d
三立综合台,P2p://generationnexxxt.com:19806/2dd15a03c57c4128bd9cb88dfe71a405
靖天资讯台,P2p://generationnexxxt.com:19806/19dce3b38ad34de3a31078d60cc08013
靖天综合台,P2p://generationnexxxt.com:19806/feed829f89654521b3d35b96145cab2e
靖天育乐台,P2p://generationnexxxt.com:19806/252f3c3735964efca5f8233b76cafc79
中视经典台,P2p://generationnexxxt.com:19806/bd4610e5f3c2408986ca142242352afa
中视菁采台,P2p://generationnexxxt.com:19806/69e8c31e6e784d1c87482d2a7f400629
TVBS精采台,P2p://generationnexxxt.com:19806/5aa17ae3d3ae4261bc1edaffe2061d69
壹电视综合,P2p://generationnexxxt.com:19806/171b08b412454d40885eff7dba298a46
纬来精采,P2p://generationnexxxt.com:19806/15cd99093b894d138868ff54f3331d4e
ETtoday综合台,P2p://generationnexxxt.com:19806/b9f6268847b14a05b5a177658c8c8c26
民视第一台,P2p://generationnexxxt.com:19806/a6c1d1f92d024027ad57a93ca7a60112
民视台湾台,P2p://generationnexxxt.com:19806/96c3593643c442748d710262238a8606
